gage,threshold,wet_DateTime,q,rewetting_event,weting_subevent,inital_rewetting_rate,p_value_i,rewetting_rate,p_value,sample_rate
8052700,0.25,1995-12-31T02:15:00Z,0.3,147,3,0.07146283754207129,0.38149236914591256,0.021642930600931132,0.3476120650595603,0.25
8052700,0.25,1996-02-09T09:30:00Z,0,148,0,0.042877702525242964,0.2693485645391554,0.005157304187624869,0.6576532468554848,0.25
8052700,0.25,1996-02-09T23:30:00Z,0.1,148,1,0.042877702525242964,0.2693485645391554,0.005157304187624869,0.6576532468554848,0.25
8052700,0.25,1996-02-13T02:15:00Z,0.1,148,2,0.042877702525242964,0.2693485645391554,0.005157304187624869,0.6576532468554848,0.25
8052700,0.25,1996-02-13T20:15:00Z,0.2,148,3,0.042877702525242964,0.2693485645391554,0.005157304187624869,0.6576532468554848,0.25
8052700,0.25,1996-03-09T10:00:00Z,0,149,0,0.10719425631310883,0.42042093076855713,0.06609276882531977,0.382256930449836,0.25
8052700,0.25,1996-03-09T14:15:00Z,0.1,149,1,0.10719425631310883,0.42042093076855713,0.06609276882531977,0.382256930449836,0.25
8052700,0.25,1996-03-09T19:30:00Z,0.2,149,2,0.10719425631310883,0.42042093076855713,0.06609276882531977,0.382256930449836,0.25
8052700,0.25,1996-03-13T06:00:00Z,0,150,0,0.26798564078277076,0.2923519924402382,-0.0031011486145025896,0.9176903177425282,0.25
8052700,0.25,1996-03-13T08:15:00Z,0.1,150,1,0.26798564078277076,0.2923519924402382,-0.0031011486145025896,0.9176903177425282,0.25
8052700,0.25,1996-03-13T13:15:00Z,0.1,150,2,0.26798564078277076,0.2923519924402382,-0.0031011486145025896,0.9176903177425282,0.25
8052700,0.25,1996-03-14T11:30:00Z,0.2,150,3,0.26798564078277076,0.2923519924402382,-0.0031011486145025896,0.9176903177425282,0.25
8052700,0.25,1996-03-14T23:15:00Z,0.3,150,4,0.26798564078277076,0.2923519924402382,-0.0031011486145025896,0.9176903177425282,0.25
8052700,0.25,1996-04-03T06:00:00Z,0,151,0,0.6600687766575063,1.4917612088432453e-48,0.6584867081032233,2.4062398281520267e-49,0.25
8052700,0.25,1996-04-04T12:15:00Z,113,151,1,0.6600687766575063,1.4917612088432453e-48,0.6584867081032233,2.4062398281520267e-49,0.25
8052700,0.25,1996-04-19T05:45:00Z,0,152,0,0.049757512588201915,0.5381597054693605,0.022692565029811967,0.1291639353575393,0.25
8052700,0.25,1996-04-19T14:30:00Z,0.3,152,1,0.049757512588201915,0.5381597054693605,0.022692565029811967,0.1291639353575393,0.25
8052700,0.25,1996-04-22T04:00:00Z,0.1,152,2,0.049757512588201915,0.5381597054693605,0.022692565029811967,0.1291639353575393,0.25
8052700,0.25,1996-04-22T18:45:00Z,0.4,152,3,0.049757512588201915,0.5381597054693605,0.022692565029811967,0.1291639353575393,0.25
8052700,0.25,1996-04-22T05:00:00Z,0.1,153,0,0.031133336373796006,0.619220698701175,0.0923028505142992,0.007720580066557529,0.25
8052700,0.25,1996-04-22T18:15:00Z,0.4,153,1,0.031133336373796006,0.619220698701175,0.0923028505142992,0.007720580066557529,0.25
8052700,0.25,1996-04-23T15:15:00Z,1.2,153,2,0.031133336373796006,0.619220698701175,0.0923028505142992,0.007720580066557529,0.25
8052700,0.25,1996-06-01T15:45:00Z,0,154,0,0.2197937460986391,0.008281708483560885,0.07933812464399043,0.1761861258216366,0.25
8052700,0.25,1996-06-01T21:30:00Z,1.9,154,1,0.2197937460986391,0.008281708483560885,0.07933812464399043,0.1761861258216366,0.25
8052700,0.25,1996-06-02T03:00:00Z,2.3,154,2,0.2197937460986391,0.008281708483560885,0.07933812464399043,0.1761861258216366,0.25
8052700,0.25,1996-06-02T11:00:00Z,3.6,154,3,0.2197937460986391,0.008281708483560885,0.07933812464399043,0.1761861258216366,0.25
8052700,0.25,1996-06-07T06:15:00Z,0,155,0,0.5600277250023701,2.9182186803138556e-13,0.5600277250023701,2.9182186803138556e-13,0.25
8052700,0.25,1996-06-07T16:30:00Z,132,155,1,0.5600277250023701,2.9182186803138556e-13,0.5600277250023701,2.9182186803138556e-13,0.25
8052700,0.25,1996-07-12T23:30:00Z,0,156,0,0.23537375340298194,0.02480689965657876,0.23537375340298194,0.02480689965657876,0.25
8052700,0.25,1996-07-13T09:30:00Z,27,156,1,0.23537375340298194,0.02480689965657876,0.23537375340298194,0.02480689965657876,0.25
8052700,0.25,1996-08-01T21:45:00Z,0,157,0,0.2199736291953301,0.007234290986747229,0.2199736291953301,0.007234290986747229,0.25
8052700,0.25,1996-08-02T21:00:00Z,0.6,157,1,0.2199736291953301,0.007234290986747229,0.2199736291953301,0.007234290986747229,0.25
8052700,0.25,1996-08-27T10:45:00Z,0,158,0,0.03796392534992908,0.5423458457932873,0.03796392534992908,0.5423458457932873,0.25
8052700,0.25,1996-08-27T20:45:00Z,0.4,158,1,0.03796392534992908,0.5423458457932873,0.03796392534992908,0.5423458457932873,0.25
8052700,0.25,1996-09-13T15:30:00Z,0,159,0,0.46867130990733424,2.7525599145385953e-9,0.392813211059861,5.181122833387172e-15,0.25
8052700,0.25,1996-09-14T05:45:00Z,16,159,1,0.46867130990733424,2.7525599145385953e-9,0.392813211059861,5.181122833387172e-15,0.25
8052700,0.25,1996-09-14T17:15:00Z,4.2,159,2,0.46867130990733424,2.7525599145385953e-9,0.392813211059861,5.181122833387172e-15,0.25
8052700,0.25,1996-10-10T05:00:00Z,0.1,160,0,-0.00560075810101552,0.5207306713218363,-0.004806055250766993,0.3285267474428246,0.25
8052700,0.25,1996-10-15T13:00:00Z,0.1,160,1,-0.00560075810101552,0.5207306713218363,-0.004806055250766993,0.3285267474428246,0.25
8052700,0.25,1996-10-20T07:15:00Z,0.1,160,2,-0.00560075810101552,0.5207306713218363,-0.004806055250766993,0.3285267474428246,0.25
8052700,0.25,1997-06-10T02:15:00Z,0,162,0,0.3806004808716481,9.224567536098412e-11,0.3806004808716481,9.224567536098412e-11,0.25
8052700,0.25,1997-06-10T19:00:00Z,100,162,1,0.3806004808716481,9.224567536098412e-11,0.3806004808716481,9.224567536098412e-11,0.25
8052700,0.25,1997-08-07T14:45:00Z,0,164,0,0.4528132112759182,7.541944011220231e-7,0.4528132112759182,7.541944011220231e-7,0.25
8052700,0.25,1997-08-07T23:15:00Z,71,164,1,0.4528132112759182,7.541944011220231e-7,0.4528132112759182,7.541944011220231e-7,0.25
8052700,0.25,1997-08-22T12:45:00Z,0,165,0,0.17763974139405575,0.01132977229364365,0.11849609724493812,0.04994436765815257,0.25
8052700,0.25,1997-08-23T01:45:00Z,0.3,165,1,0.17763974139405575,0.01132977229364365,0.11849609724493812,0.04994436765815257,0.25
8052700,0.25,1997-08-23T14:45:00Z,0.3,165,2,0.17763974139405575,0.01132977229364365,0.11849609724493812,0.04994436765815257,0.25
8052700,0.25,1997-08-23T21:15:00Z,0.3,165,3,0.17763974139405575,0.01132977229364365,0.11849609724493812,0.04994436765815257,0.25
8052700,0.25,1998-04-05T03:30:00Z,0,167,0,0.07307216242269496,0.22782494015869337,0.07307216242269496,0.22782494015869337,0.25
8052700,0.25,1998-04-05T14:15:00Z,0.8,167,1,0.07307216242269496,0.22782494015869337,0.07307216242269496,0.22782494015869337,0.25
8052700,0.25,1998-04-12T00:30:00Z,0,168,0,0.0367894866836971,0.5184727464721126,0.0367894866836971,0.5184727464721126,0.25
8052700,0.25,1998-04-12T11:15:00Z,0.7,168,1,0.0367894866836971,0.5184727464721126,0.0367894866836971,0.5184727464721126,0.25
8052700,0.25,1998-04-16T13:00:00Z,0,169,0,0.04571361818346421,0.4087127785070337,0.04571361818346421,0.4087127785070337,0.25
8052700,0.25,1998-04-17T01:30:00Z,0.4,169,1,0.04571361818346421,0.4087127785070337,0.04571361818346421,0.4087127785070337,0.25
8052700,0.25,1998-04-27T02:45:00Z,0,170,0,0.09487124229244157,0.10970520306716791,0.040583482882830084,0.3928020170917019,0.25
8052700,0.25,1998-04-27T12:30:00Z,1.2,170,1,0.09487124229244157,0.10970520306716791,0.040583482882830084,0.3928020170917019,0.25
8052700,0.25,1998-04-28T02:00:00Z,1.9,170,2,0.09487124229244157,0.10970520306716791,0.040583482882830084,0.3928020170917019,0.25
8052700,0.25,1998-05-09T02:30:00Z,0,171,0,0.12290992083960706,0.028428619823422378,0.12111128930415194,0.014890262402496052,0.25
8052700,0.25,1998-05-09T13:15:00Z,3.7,171,1,0.12290992083960706,0.028428619823422378,0.12111128930415194,0.014890262402496052,0.25
8052700,0.25,1998-05-09T22:15:00Z,4.1,171,2,0.12290992083960706,0.028428619823422378,0.12111128930415194,0.014890262402496052,0.25
8052700,0.25,1998-10-18T01:15:00Z,0,173,0,0.4320958636674761,7.104919479483268e-9,0.4823063534957147,6.573575013575646e-13,0.25
8052700,0.25,1998-10-18T05:30:00Z,1.8,173,1,0.4320958636674761,7.104919479483268e-9,0.4823063534957147,6.573575013575646e-13,0.25
8052700,0.25,1998-10-18T14:00:00Z,67,173,2,0.4320958636674761,7.104919479483268e-9,0.4823063534957147,6.573575013575646e-13,0.25
8052700,0.25,1998-10-18T17:45:00Z,69,173,3,0.4320958636674761,7.104919479483268e-9,0.4823063534957147,6.573575013575646e-13,0.25
8052700,0.25,1998-11-01T11:15:00Z,0,174,0,0.18834648229077916,0.033964680470472276,0.1409003470412771,0.013887997621955176,0.25
8052700,0.25,1998-11-01T17:45:00Z,1.6,174,1,0.18834648229077916,0.033964680470472276,0.1409003470412771,0.013887997621955176,0.25
8052700,0.25,1998-11-02T02:45:00Z,3,174,2,0.18834648229077916,0.033964680470472276,0.1409003470412771,0.013887997621955176,0.25
8052700,0.25,1998-11-11T08:45:00Z,0,175,0,0.04829980980588666,0.51382328610224,0.04829980980588666,0.51382328610224,0.25
8052700,0.25,1998-11-11T17:00:00Z,0.3,175,1,0.04829980980588666,0.51382328610224,0.04829980980588666,0.51382328610224,0.25
8052700,0.25,1998-11-28T11:30:00Z,0,176,0,0.05704633807321925,0.34937559405576823,0.05704633807321925,0.34937559405576823,0.25
8052700,0.25,1998-11-28T22:00:00Z,0.4,176,1,0.05704633807321925,0.34937559405576823,0.05704633807321925,0.34937559405576823,0.25
8052700,0.25,1999-03-01T06:30:00Z,0,177,0,0.05454205227483958,0.2817907497010316,0.262369666964315,4.316936819687267e-27,0.25
8052700,0.25,1999-03-01T17:45:00Z,0.2,177,1,0.05454205227483958,0.2817907497010316,0.262369666964315,4.316936819687267e-27,0.25
8052700,0.25,1999-03-02T17:00:00Z,0.2,177,2,0.05454205227483958,0.2817907497010316,0.262369666964315,4.316936819687267e-27,0.25
8052700,0.25,1999-03-03T20:45:00Z,7.3,177,3,0.05454205227483958,0.2817907497010316,0.262369666964315,4.316936819687267e-27,0.25
8052700,0.25,1999-04-22T18:00:00Z,0,178,0,0.10719425631310883,0.42042093076855713,0.03936849689747876,0.3009894064755279,0.25
8052700,0.25,1999-04-22T22:15:00Z,0.1,178,1,0.10719425631310883,0.42042093076855713,0.03936849689747876,0.3009894064755279,0.25
8052700,0.25,1999-04-23T08:45:00Z,0.2,178,2,0.10719425631310883,0.42042093076855713,0.03936849689747876,0.3009894064755279,0.25
8052700,0.25,1999-04-23T20:15:00Z,0.3,178,3,0.10719425631310883,0.42042093076855713,0.03936849689747876,0.3009894064755279,0.25
8052700,0.25,1999-05-08T05:00:00Z,0.1,179,0,0.6375924708387171,2.5953571591831296e-114,0.6280940051825086,5.911527718678945e-138,0.25
8052700,0.25,1999-05-11T00:00:00Z,513,179,1,0.6375924708387171,2.5953571591831296e-114,0.6280940051825086,5.911527718678945e-138,0.25
8052700,0.25,1999-09-13T08:00:00Z,0,182,0,0.0651938905381395,0.37075074233168515,0.0651938905381395,0.37075074233168515,0.25
8052700,0.25,1999-09-13T18:00:00Z,0.4,182,1,0.0651938905381395,0.37075074233168515,0.0651938905381395,0.37075074233168515,0.25
8052700,0.25,2001-10-10T05:00:00Z,0.1,183,0,-0.07379756257658995,0.6300669234448051,-0.060452675337467475,0.48306586038113164,0.25
8052700,0.25,2001-10-10T10:30:00Z,1.1,183,1,-0.07379756257658995,0.6300669234448051,-0.060452675337467475,0.48306586038113164,0.25
8052700,0.25,2001-10-11T02:30:00Z,0.6,183,2,-0.07379756257658995,0.6300669234448051,-0.060452675337467475,0.48306586038113164,0.25
8052700,0.25,2001-10-29T06:15:00Z,0,184,0,0.07656732593793347,0.3265270222606208,0.04403733895026581,0.07253153877205862,0.25
8052700,0.25,2001-10-29T13:45:00Z,0.1,184,1,0.07656732593793347,0.3265270222606208,0.04403733895026581,0.07253153877205862,0.25
8052700,0.25,2001-10-30T15:15:00Z,0.5,184,2,0.07656732593793347,0.3265270222606208,0.04403733895026581,0.07253153877205862,0.25
8052700,0.25,2001-11-23T01:15:00Z,0,185,0,0.036963536659693194,0.35808187896603694,0.036963536659693194,0.35808187896603694,0.25
8052700,0.25,2001-11-23T17:00:00Z,0.1,185,1,0.036963536659693194,0.35808187896603694,0.036963536659693194,0.35808187896603694,0.25
8052700,0.25,2002-06-25T10:15:00Z,0,186,0,0.1557523382327206,0.35255184843050413,0.08299392994628373,0.06173786015051403,0.25
8052700,0.25,2002-06-25T15:45:00Z,0.1,186,1,0.1557523382327206,0.35255184843050413,0.08299392994628373,0.06173786015051403,0.25
8052700,0.25,2002-06-26T19:45:00Z,0.2,186,2,0.1557523382327206,0.35255184843050413,0.08299392994628373,0.06173786015051403,0.25
8052700,0.25,2002-06-27T14:30:00Z,0.4,186,3,0.1557523382327206,0.35255184843050413,0.08299392994628373,0.06173786015051403,0.25
8052700,0.25,2002-07-13T08:15:00Z,0,187,0,0.10969208618167557,0.16084590854748201,0.10969208618167557,0.16084590854748201,0.25
8052700,0.25,2002-07-13T19:15:00Z,0.3,187,1,0.10969208618167557,0.16084590854748201,0.10969208618167557,0.16084590854748201,0.25
8052700,0.25,2002-08-15T10:00:00Z,0,188,0,0.32158276893932497,0.09706201892898256,-0.17359204945759757,0.0025458799213285113,0.25
8052700,0.25,2002-08-15T17:30:00Z,0.1,188,1,0.32158276893932497,0.09706201892898256,-0.17359204945759757,0.0025458799213285113,0.25
8052700,0.25,2002-08-16T01:15:00Z,0.1,188,2,0.32158276893932497,0.09706201892898256,-0.17359204945759757,0.0025458799213285113,0.25
8052700,0.25,2002-08-17T05:15:00Z,0.1,188,3,0.32158276893932497,0.09706201892898256,-0.17359204945759757,0.0025458799213285113,0.25
8052700,0.25,2002-08-18T15:30:00Z,0.3,188,4,0.32158276893932497,0.09706201892898256,-0.17359204945759757,0.0025458799213285113,0.25
8052700,0.25,2002-08-26T00:45:00Z,0,189,0,0.0828379237242824,0.49474092897556565,0.03847877416362401,0.617858469048908,0.25
8052700,0.25,2002-08-26T08:30:00Z,0.2,189,1,0.0828379237242824,0.49474092897556565,0.03847877416362401,0.617858469048908,0.25
8052700,0.25,2002-08-26T15:30:00Z,0.3,189,2,0.0828379237242824,0.49474092897556565,0.03847877416362401,0.617858469048908,0.25
8052700,0.25,2002-09-03T05:00:00Z,0.1,190,0,-0.024973572259326848,0.6984649517808756,0.036029386867763837,0.0282313415113133,0.25
8052700,0.25,2002-09-04T18:45:00Z,0.1,190,1,-0.024973572259326848,0.6984649517808756,0.036029386867763837,0.0282313415113133,0.25
8052700,0.25,2002-09-05T02:45:00Z,0.2,190,2,-0.024973572259326848,0.6984649517808756,0.036029386867763837,0.0282313415113133,0.25
8052700,0.25,2002-09-05T17:00:00Z,0.5,190,3,-0.024973572259326848,0.6984649517808756,0.036029386867763837,0.0282313415113133,0.25
8052700,0.25,2002-10-05T14:15:00Z,0,191,0,0.34013562099351696,0.16944950889832758,-0.20396052717289584,0.014641418634808442,0.25
8052700,0.25,2002-10-05T19:30:00Z,0.1,191,1,0.34013562099351696,0.16944950889832758,-0.20396052717289584,0.014641418634808442,0.25
8052700,0.25,2002-10-06T00:30:00Z,0.1,191,2,0.34013562099351696,0.16944950889832758,-0.20396052717289584,0.014641418634808442,0.25
8052700,0.25,2002-10-06T05:30:00Z,0.1,191,3,0.34013562099351696,0.16944950889832758,-0.20396052717289584,0.014641418634808442,0.25
8052700,0.25,2002-10-06T16:45:00Z,0.2,191,4,0.34013562099351696,0.16944950889832758,-0.20396052717289584,0.014641418634808442,0.25
8052700,0.25,2002-10-06T18:30:00Z,0.2,191,5,0.34013562099351696,0.16944950889832758,-0.20396052717289584,0.014641418634808442,0.25
8052700,0.25,2002-11-17T23:30:00Z,0,192,0,0.204179535834492,0.45910104903132243,-0.3234961574911986,0.0025879829521080174,0.25
8052700,0.25,2002-11-18T03:15:00Z,0.1,192,1,0.204179535834492,0.45910104903132243,-0.3234961574911986,0.0025879829521080174,0.25
8052700,0.25,2002-11-18T04:45:00Z,0.1,192,2,0.204179535834492,0.45910104903132243,-0.3234961574911986,0.0025879829521080174,0.25
8052700,0.25,2002-11-18T10:00:00Z,0.1,192,3,0.204179535834492,0.45910104903132243,-0.3234961574911986,0.0025879829521080174,0.25
8052700,0.25,2002-11-18T15:00:00Z,0,192,4,0.204179535834492,0.45910104903132243,-0.3234961574911986,0.0025879829521080174,0.25
8052700,0.25,2002-11-18T21:00:00Z,0.1,192,5,0.204179535834492,0.45910104903132243,-0.3234961574911986,0.0025879829521080174,0.25
8052700,0.25,2002-11-19T02:45:00Z,0.1,192,6,0.204179535834492,0.45910104903132243,-0.3234961574911986,0.0025879829521080174,0.25
8052700,0.25,2002-12-23T12:30:00Z,0,193,0,0.5814738312297345,1.8985472102553703e-20,0.5814738312297345,1.8985472102553703e-20,0.25
8052700,0.25,2002-12-24T02:00:00Z,1050,193,1,0.5814738312297345,1.8985472102553703e-20,0.5814738312297345,1.8985472102553703e-20,0.25
8052700,0.25,2003-01-20T09:45:00Z,0,194,0,0.7566653386807626,0.003552727600628851,0.17138097116076928,6.059216303882152e-4,0.25
8052700,0.25,2003-01-20T16:15:00Z,0,194,1,0.7566653386807626,0.003552727600628851,0.17138097116076928,6.059216303882152e-4,0.25
8052700,0.25,2003-01-21T08:30:00Z,0.4,194,2,0.7566653386807626,0.003552727600628851,0.17138097116076928,6.059216303882152e-4,0.25
8052700,0.25,2003-01-21T14:30:00Z,0.5,194,3,0.7566653386807626,0.003552727600628851,0.17138097116076928,6.059216303882152e-4,0.25
8052700,0.25,2003-01-21T21:30:00Z,0.5,194,4,0.7566653386807626,0.003552727600628851,0.17138097116076928,6.059216303882152e-4,0.25
8052700,0.25,2003-01-22T02:45:00Z,0.4,194,5,0.7566653386807626,0.003552727600628851,0.17138097116076928,6.059216303882152e-4,0.25
8052700,0.25,2003-01-27T08:00:00Z,0,195,0,0.9070283226493765,0.008650638691889576,0.34808639228944765,1.2331682360924647e-11,0.5
8052700,0.25,2003-01-27T12:00:00Z,0,195,1,0.9070283226493765,0.008650638691889576,0.34808639228944765,1.2331682360924647e-11,0.5
8052700,0.25,2003-01-27T18:15:00Z,0,195,2,0.9070283226493765,0.008650638691889576,0.34808639228944765,1.2331682360924647e-11,0.5
8052700,0.25,2003-01-28T04:15:00Z,0,195,3,0.9070283226493765,0.008650638691889576,0.34808639228944765,1.2331682360924647e-11,0.5
8052700,0.25,2003-01-28T13:15:00Z,0.1,195,4,0.9070283226493765,0.008650638691889576,0.34808639228944765,1.2331682360924647e-11,0.5
8052700,0.25,2003-01-28T18:30:00Z,0,195,5,0.9070283226493765,0.008650638691889576,0.34808639228944765,1.2331682360924647e-11,0.5
8052700,0.25,2003-01-29T13:00:00Z,0.2,195,6,0.9070283226493765,0.008650638691889576,0.34808639228944765,1.2331682360924647e-11,0.5
8052700,0.25,2003-01-29T17:45:00Z,0.2,195,7,0.9070283226493765,0.008650638691889576,0.34808639228944765,1.2331682360924647e-11,0.5
8052700,0.25,2003-05-15T10:15:00Z,0,196,0,0.2598648637893533,0.23567905986398902,0.13973034424295105,0.00475794775785931,0.25
8052700,0.25,2003-05-15T15:30:00Z,0.1,196,1,0.2598648637893533,0.23567905986398902,0.13973034424295105,0.00475794775785931,0.25
8052700,0.25,2003-05-16T17:00:00Z,0.5,196,2,0.2598648637893533,0.23567905986398902,0.13973034424295105,0.00475794775785931,0.25
8052700,0.25,2003-05-17T03:45:00Z,0.4,196,3,0.2598648637893533,0.23567905986398902,0.13973034424295105,0.00475794775785931,0.25
8052700,0.25,2003-05-19T05:00:00Z,0,197,0,0.08932854692758989,0.8456711339658732,0.7231358560804912,9.994395091401307e-11,0.25
8052700,0.25,2003-05-19T06:45:00Z,0,197,1,0.08932854692758989,0.8456711339658732,0.7231358560804912,9.994395091401307e-11,0.25
8052700,0.25,2003-05-19T13:45:00Z,0,197,2,0.08932854692758989,0.8456711339658732,0.7231358560804912,9.994395091401307e-11,0.25
8052700,0.25,2003-05-19T18:00:00Z,0.1,197,3,0.08932854692758989,0.8456711339658732,0.7231358560804912,9.994395091401307e-11,0.25
8052700,0.25,2003-05-20T10:00:00Z,0,197,4,0.08932854692758989,0.8456711339658732,0.7231358560804912,9.994395091401307e-11,0.25
8052700,0.25,2003-10-04T00:15:00Z,0,199,0,0.11910472923678668,0.5549458296353875,-0.11224819571007524,0.15609308670063954,0.25
8052700,0.25,2003-10-04T04:45:00Z,0.1,199,1,0.11910472923678668,0.5549458296353875,-0.11224819571007524,0.15609308670063954,0.25
8052700,0.25,2003-10-04T08:45:00Z,0.1,199,2,0.11910472923678668,0.5549458296353875,-0.11224819571007524,0.15609308670063954,0.25
8052700,0.25,2003-10-04T18:00:00Z,0.2,199,3,0.11910472923678668,0.5549458296353875,-0.11224819571007524,0.15609308670063954,0.25
8052700,0.25,2003-10-04T23:00:00Z,0.2,199,4,0.11910472923678668,0.5549458296353875,-0.11224819571007524,0.15609308670063954,0.25
8052700,0.25,2004-02-23T08:00:00Z,0,200,0,0.15771309118153518,0.10064849082702419,0.133522819078884,0.11180671670279371,0.25
